,Title,Link,Snippet
101,"Integrated sensing, computation and communication in B5G cellular Internet of Things",https://arxiv.org/pdf/2009.07545,"… 2) We analyze the impacts of transmit and receive beamforming on the performance of 
sensing and computation for B5G cellular IoT. Specifically, we select the distortion of …"
102,"Internet of Things (IoT): A vision, architectural elements, and future directions",https://arxiv.org/pdf/1207.0203,"… centric vision for worldwide implementation of Internet of Things. The key enabling … IoT 
vision by expanding on the need for convergence of WSN, the Internet and distributed computing …"
103,Review of Internet of Things (IoT) in electric power and energy systems,https://ieeexplore.ieee.org/ielaam/6488907/8334665/8281479-aam.pdf,"… growth of IoT for EPESs. The advancements in computational intelligence capabilities 
can evolve an intelligent IoT system by emulating biological nervous systems with cognitive …"
104,Cloudthings: A common architecture for integrating the internet of things with cloud computing,https://ubicomp.oulu.fi/files/cscwd13.pdf,"… to integrate the Internet of Things (IoT) and Cloud Computing under the … Computing and 
the Internet of Things. We examine an IoT-enabled smart home scenario to analyze the IoT …"
105,"Integration of energy, computation and communication in 6G cellular internet of things",https://www.researchgate.net/profile/Qiao-Qi-2/publication/340071154_Integration_of_Energy_Computation_and_Communication_in_6G_Cellular_Internet_of_Things/links/5f782fdc92851c14bca9ed0e/Integration-of-Energy-Computation-and-Communication-in-6G-Cellular-Internet-of-Things.pdf,"… computation, the conventional way of transmit-then-compute is not suitable for massive data 
aggregation in 6G cellular IoT, … cellular IoT integrating ECC for minimizing the computation …"
106,Context aware computing for the internet of things: A survey,https://arxiv.org/pdf/1305.0982,"… based on the characteristics and demands of the IoT. The IoT does not revolutionise our 
lives or the field of computing. It is another step in the evolution of the Internet we already have. …"
107,Using mobile computing to provide a smart and secure Internet of Things (IoT) framework for medical applications,https://onlinelibrary.wiley.com/doi/pdf/10.1155/2022/8741357,"… computing offers IoT services via mobile wireless services, applications, and the m-healthcare 
system. M-health helps the Internet of Things by … and ease of use, IoT, mobile, and network …"
108,Edge computing for the internet of things,https://ieeexplore.ieee.org/iel7/65/8270616/08270624.pdf,"… However, to truly realize edge computing in IoT applications, there are still many challenges … 
storage and computing, how to make edge computing collaborate with cloud computing for …"
109,An efficient computation offloading architecture for the Internet of Things (IoT) devices,https://www.researchgate.net/profile/Raj-Shukla/publication/318578071_An_efficient_computation_offloading_architecture_for_the_Internet_of_Things_IoT_devices/links/5cb8e033a6fdcc1d499ef0cd/An-efficient-computation-offloading-architecture-for-the-Internet-of-Things-IoT-devices.pdf,"… of IoT cluster in the context of the proposed computation offloading architecture. An IoT cluster 
is defined as a set of heterogeneous IoT … The devices within an IoT cluster include both …"
110,Fog computing and the internet of things (IoT): a review,https://e-tarjome.com/storage/panel/fileuploads/2021-10-28/1635413747_E15756.pdf,"… It should be noted that fog computing does not replace cloud computing; rather… computing 
with the Internet of Things brings about various benefits: different applications powered with IoT…"
111,Integration of cloud computing with internet of things: challenges and open issues,https://eprints.soton.ac.uk/410989/1/Integration_of_Cloud_Computing_with_Internet_of_Things_Challenges_and_Open_Issues.pdf,"… integration of Cloud Computing into the IoT; this involves … computing, IoT, and Cloud-based 
IoT; Section III discusses the benefits of integrating the IoT into the Cloud; Could-based IoT …"
112,Overview-fog computing and internet-of-things (IOT),https://eudl.eu/pdf/10.4108/eai.20-12-2017.154378,"… volumes of data generated in real time by the IOT devices and could be of great value, if … 
as Fog Computing. In this Paper a comprehensive overview of the Fog Computing technology is …"
113,[HTML][HTML] Fog computing and the internet of things: A review,https://www.mdpi.com/2504-2289/2/2/10,"… This paper presents the state-of-the-art of fog computing and its integration with the IoT by 
highlighting the benefits and implementation challenges. This review will also focus on the …"
114,[HTML][HTML] Fog computing for internet of things (IoT)-aided smart grid architectures,https://www.mdpi.com/2504-2289/3/1/8,"… However, due to the current energy computing bandwidth limitations … Internet of Things 
(IoT), the future Internet is bringing SG machines, devices, and sensors connected to the internet […"
115,Deep convolutional computation model for feature learning on big data in internet of things,https://ieeexplore.ieee.org/abstract/document/8010374/,"… of big data in IoT, the paper proposes a deep convolutional computation model (DCCM) … 
computation model is proposed for hierarchical feature learning on big data in Internet of Things…"
116,Machine learning techniques for security of Internet of Things (IoT) and fog computing systems,https://ieeexplore.ieee.org/abstract/document/8514421/,"… and storage closer to the network edge, fog computing provides an … of IoT, its growth, fog 
computing, and Machine Learning (ML) techniques for securing IoT devices and fog computing …"
117,"Internet of things (IoT) security: Current status, challenges and prospective measures",http://www.aloul.net/Papers/faloul_icitst15.pdf,"… of IoT serves the function of data routing and transmission to different IoT hubs and devices 
over the Internet. … • Since the IoT devices have limited computation and memory capabilities, …"
118,"State-of-the-art, challenges, and open issues in the integration of Internet of things and cloud computing",https://www.sciencedirect.com/science/article/pii/S108480451600028X,"… Our approach does not focus on scenarios where the IoT and Cloud Computing are suitable 
… to offer a practical vision to integrate current components of Cloud Computing and the IoT. …"
119,Cloud computing for Internet of Things & sensing based applications,https://ieeexplore.ieee.org/abstract/document/6461705/,"… to storage big data, huge computation power to enable the real … describe how Internet of 
Things and Cloud computing can work … that the Cloud Computing model is a good fit for IOT[7] …"
120,Systems computing challenges in the internet of things,https://arxiv.org/pdf/1604.02980,"… impact of the Internet of Things (IoT) to be between $3.9 to $11 trillion dollars by 20251. IoT 
has the … The Internet was largely driven by information and ideas generated by people, but …"
121,Edge computing for the Internet of Things: A case study,https://research.aalto.fi/files/18374435/premsankar08289317.pdf,"… This paper advocates edge computing for emerging IoT … edge computing architectures 
and platforms, then describe key IoT application scenarios that benefit from edge computing. …"
122,[HTML][HTML] Internet of Things (IoT): A literature review,https://www.scirp.org/journal/paperinformation?paperid=56616,"… The Internet of Things is a technological revolution that represents the future of computing 
and communications, and its development depends on dynamic technical innovation in a …"
123,Intelligent cooperative edge computing in internet of things,https://ieeexplore.ieee.org/abstract/document/9060811/,"… edge (ICE) computing in IoT networks to achieve a complementary integration of AI and 
edge computing. The AI-related modules of edge computing are redesigned for distributing AI’s …"
124,Fog computing and its role in the internet of things,https://dl.acm.org/doi/pdf/10.1145/2342509.2342513,"… than cannibalizing Cloud Computing, Fog Computing enables a … In the second section we 
introduce the Fog Computing paradigm, … and computing architecture supporting the future IoT …"
125,Learning IoT in edge: Deep learning for the Internet of Things with edge computing,https://muroran-it.repo.nii.ac.jp/?action=repository_uri&item_id=9980&file_id=24&file_no=1,"… the edge computing model. Finally, we test the deep learning model for IoT with extensive 
experiments in a given edge computing environment. We also compare our edge computing …"
126,[HTML][HTML] Edge-computing architectures for internet of things applications: A survey,https://www.mdpi.com/1424-8220/20/22/6441,"… Therefore, edge-cloud-computing technology has recently … depth, edge-computing architectures 
for IoT (ECAs-IoT), and then … an ECA-IoT as a computing architecture that comprises IoT, …"
127,Analyzing the need of edge computing for Internet of Things (IoT),https://link.springer.com/chapter/10.1007/978-981-16-0733-2_14,"… IoT computational models. I have also highlighted the important requirements to increase the 
use of the edge of computing in IoT. Few … implementation of the computing edge paradigm. …"
128,[HTML][HTML] A survey on internet of things and cloud computing for healthcare,https://www.mdpi.com/2079-9292/8/7/768,"… survey about IoT and cloud computing in healthcare. It covers several sections of IoT and 
cloud computing in the healthcare such as the standard IoT and cloud computing structure, …"
129,"IoT and Cloud computing issues, challenges and opportunities: A review",https://journal.qubahan.com/index.php/qaj/article/download/36/21,"… Hu, ""iRAF: A deep reinforcement learning approach for collaborative mobile edge 
computing IoT networks,"" IEEE Internet of Things Journal, vol. 6, pp. 7011-7024, 2019. …"
130,Internet of Things and its impacts in computing intelligence: a comprehensive review–IoT application for big data,https://www.igi-global.com/chapter/internet-of-things-and-its-impacts-in-computing-intelligence/211742,"… of IoT are very significant in current computational analysis and dealings. Realizing the worth 
of big data in internet of things (IoT), … -based embedded computing, mobile computing, and …"
131,"An overview of Internet of Things (IoT): Architectural aspects, challenges, and protocols",https://onlinelibrary.wiley.com/doi/abs/10.1002/cpe.4946,"… computing environment requires familiarity with its underlying technologies. Internet of Things 
(IoT), being a new era of computing in … the underlying architecture of IoT and its associated …"
132,A classification of trust computation models for service-oriented internet of things systems,https://people.cs.vt.edu/~irchen/ps/Guo-scc15.pdf,"… of trust computation techniques as applying to IoT systems. Finally, we identify gaps in IoT trust 
computation … Finally, we identify gaps in IoT trust computation research and suggest future …"
133,"Privacy and security in internet-based computing: cloud computing, internet of things, cloud of things: a review",https://www.sciencedirect.com/science/article/pii/S1877050917313923/pdf?md5=739a8c53ba3155cb85e808e6cc77624d&pid=1-s2.0-S1877050917313923-main.pdf&_valck=1,"… of the Cloud Computing (CC), Internet of Things (IoT) and Cloud of Things (CoT) concepts 
especially confidentiality issue. With the evolution of ubiquitous computing, everything is …"
134,Survey on multi-access edge computing for internet of things realization,https://arxiv.org/pdf/1805.06695,"… and IoT devices. Apart from MEC, there are other edge computing paradigms such as Mobile 
Cloud Computing … MEC empowers tiny IoT devices with significant additional computational …"
135,A review and state of art of Internet of Things (IoT),https://www.researchgate.net/profile/Asif-Laghari/publication/353251542_A_Review_and_State_of_Art_of_Internet_of_Things_IoT/links/60f1149716f9f313008771ed/A-Review-and-State-of-Art-of-Internet-of-Things-IoT.pdf,"… thing on the internet is that the items in the IoT are like a connected manner with humans 
and computers to which internet … the utilization of IoT in the cloud, fog, IoT technologies with …"
136,Modelling and simulation challenges in internet of things,https://researchonline.ljmu.ac.uk/id/eprint/6220/1/07879128.pdf,"… cloud computing abstractions and it has recently received several extensions towards IoT … 
description and incorporation of IoT data streams into cloud computing scenarios. The sensor …"
137,The role of edge computing in internet of things,https://ieeexplore.ieee.org/abstract/document/8450541/,"… supportive features of different edge computing paradigms for IoT. Moreover, we present the 
… edge computing in IoT and discuss a few indispensable scenarios of edge computing in IoT. …"
138,"Distributing computing in the internet of things: cloud, fog and edge computing overview",https://www.academia.edu/download/80292684/95uUEOnBlz5.pdf,"… to the things which are generating data, in this work edge and fog computing are differentiated 
… to the edge of the Internet, while in the later edge refers to edge of the IoT. Taken this into …"
139,"[PDF][PDF] Internet of things (IoT) security: current status, challenges and countermeasures",https://shop.iotone.ir/public/upload/article/5b9cad39a2ad0.pdf,"… , but these mechanisms do not necessarily guarantee the integrity at endpoints in IoT because 
of the low computational power at IoT nodes that do not support these mechanisms well. …"
140,[HTML][HTML] Distributed fog computing for Internet of Things (IOT) based ambient data processing and analysis,https://www.mdpi.com/2079-9292/9/11/1756,"… To this end, we propose an IoT enabled air quality monitoring system with distributed Fog 
computing for data processing and resource optimization. The proposed distributed fog …"
141,[PDF][PDF] Combination of cloud computing and internet of things (IOT) in medical monitoring systems,https://gvpress.com/journals/IJHIT/vol8_no12/28.pdf,"… computing and computer science technology, the combination of the IOT and clod computing 
in … and analyze the application of cloud computing and the Internet of Things on the field of …"
142,Applying privacy patterns to the internet of things'(iot) architecture,https://pape.science/paper/PR19monet/PR19monet.pdf,"… For that purpose, we map privacy patterns to the IoT / fog computing / cloud computing 
architecture. Privacy patterns are software design patterns with the focus to translate “privacy-by-…"
143,Current research on Internet of Things (IoT) security: A survey,https://www.sciencedirect.com/science/article/pii/S1389128618307035,"… Thus, research in IoT security has recently been gaining much momentum with the help … 
computational and analysis platforms. This paper presents an analysis of recent research in IoT …"
144,[HTML][HTML] Edge computing: A survey on the hardware requirements in the internet of things world,https://www.mdpi.com/1999-5903/11/4/100,"… As a matter of fact, this paper deals with IoT and edge computing, with special attention to … 
deals with Internet communication systems and security issues arising from the IoT paradigm. …"
145,[BOOK][B] Cloud and fog computing platforms for internet of things,https://books.google.com/books?hl=en&lr=&id=bJ0IEQAAQBAJ&oi=fnd&pg=PP1&dq=Internet+of+Things+(IoT)in+computation&ots=kpGg4TOGP8&sig=kOTkoSOeALhJ601OWQxmIeBGm7w,"… Fog computing, Cloud Computing and their connectivity with the IoT are discussed in this 
book, with an … It also explores the various architectures and appropriate IoT applications. Fog …"
146,Fog computing: Towards minimizing delay in the internet of things,https://anrlutdallas.github.io/papers/ashkan-fog-offload.pdf,"… Internet of Things (IoT) becoming a major component of our daily life, understanding how to 
improve quality of service (QoS) in IoT … cloud computing and an essential ingredient of the IoT…"
147,A survey on IoT communication and computation frameworks: An industrial perspective,https://ieeexplore.ieee.org/abstract/document/7868354/,"… systems platforms as the building blocks of Internet of Things (IoT). Many concepts around … 
IoT, particularly, from a computation perspective and addresses common challenges with IoT …"
148,A survey on security and privacy issues in edge-computing-assisted internet of things,https://arxiv.org/pdf/2008.03252,"… All these issues and limitations can be efficiently alleviated by adopting edge computing (EC)-assisted 
IoT architecture. In such architecture, we combine the current cloud …"
149,Fog computing for the internet of things: A survey,https://arpi.unipi.it/bitstream/11568/996054/5/PostPrint%20-%20Fog_Computing_Survey%20-%20ACM%20ToIT%202019.pdf,"… the Cloud-to-Things continuum. As such, FC brings all the benefits of Cloud Computing (CC) … 
This article presents a survey on the employment of FC to support IoT devices and services. …"
150,"Context-aware computing, learning, and big data in internet of things: a survey",https://www.researchgate.net/profile/Omer-Sezer/publication/321090552_Context_Aware_Computing_Learning_and_Big_Data_in_Internet_of_Things_A_Survey/links/5a183307aca272df0809f693/Context-Aware-Computing-Learning-and-Big-Data-in-Internet-of-Things-A-Survey.pdf,"… Cloud computing is expected to play an important role in the IoT ecosystem. With cloud 
computing, IoT storage and computing capacities can be increased in a scalable manner. …"
151,[PDF][PDF] Impact of cloud computing and internet of things on the future internet,https://www.researchgate.net/profile/Hivi-Dino/publication/342549908_Impact_of_Cloud_Computing_and_Internet_of_Things_on_the_Future_Internet/links/5efb0561299bf18816f3795f/Impact-of-Cloud-Computing-and-Internet-of-Things-on-the-Future-Internet.pdf,"… Also, there is a deem that the IoT will appear to be an … of IoT and cloud computing will be 
illustrated. Further, in systematically way several applications of IoT and Cloud Computing we …"
152,Dynamic edge computation offloading for Internet of Things with energy harvesting: A learning method,https://ieeexplore.ieee.org/abstract/document/8542652/,"… demands in Internet of Things (IoT). However, due to the limited computation capacity of 
the MEC server, an efficient computation offloading scheme, which means the IoT device …"
153,From cloud computing to fog computing: Platforms for the internet of things (IoT),https://www.igi-global.com/chapter/from-cloud-computing-to-fog-computing/275324,"… Computing model and its applicability to IoT. It provides a detailed survey of the state-of-the-art 
in Fog Computing … the Fog Computing model serves as an enabler for IoT and overcomes …"
154,Microprocessor optimizations for the internet of things: A survey,https://arxiv.org/pdf/1603.02393,"… challenges, the challenges of IoT embedded computing with respect to device … will 
enable efficient and effective edge computing. To tractably represent a wide variety of next-generation …"
155,Future edge cloud and edge computing for internet of things applications,https://fardapaper.ir/mohavaha/uploads/2019/03/Fardapaper-Future-Edge-Cloud-and-Edge-Computing-for-Internet-of-Things-Applications.pdf,"… Abstract— The Internet is evolving rapidly toward the future “Internet of Things” (IoT) which 
will potentially connect billions or even trillions of edge devices which could generate huge …"
156,A survey on trust computation in the internet of things,http://researchonline.ljmu.ac.uk/id/eprint/2727/1/Trust%20Computation%20Survey_final.pdf,"… computation methods are analyzed and discussed based on our classification of a trust 
computation in the IoT: … trust computation in IoT, as a result, suggest some future research areas. …"
157,The internet of things (IOT) and cloud computing (CC) based tailings dam monitoring and pre-alarm system in mines,https://www.sciencedirect.com/science/article/pii/S0925753511001998,"… In this paper, a tailings dam monitoring and pre-alarm system (TDMPAS) based on the 
internet of things and cloud computing was introduced with the abilities of real-time monitoring of …"
158,Edge computing enabling the Internet of Things,https://ieeexplore.ieee.org/abstract/document/7389122/,"… the Internet and the mobile networks. Therefore, Fog computing proves to be a scalable 
and … solution to enable the assembling of Cloud-based Internet and mobile computing [15]. …"
159,Secure integration of IoT and cloud computing,https://www.researchgate.net/profile/Kostas-Psannis/publication/311065854_Secure_Integration_of_Internet-of-Things_and_Cloud_Computing/links/5a44ca35aca272d2945c4b1b/Secure-Integration-of-Internet-of-Things-and-Cloud-Computing.pdf,"… to integrate the Internet of Things (IoT) and Cloud Computing under the … Computing and 
the Internet of Things, and examine an IoT-enabled smart home scenario to analyze the IoT …"
160,Resilient authentication and authorization for the Internet of Things (IoT) using edge computing,https://dl.acm.org/doi/pdf/10.1145/3375837,"… can be appropriate for the Internet of Things under safety-critical … IoT botnets, we will also 
study the ways to mitigate the DDoS traffic from IoT devices by leveraging edge computing…"
161,EdgeIoT: Mobile edge computing for the Internet of Things,https://www.researchgate.net/profile/Xiang-Sun-14/publication/312056813_EdgeIoT_Mobile_Edge_Computing_for_the_Internet_of_Things/links/59e039040f7e9bc51256d425/EdgeIoT-Mobile-Edge-Computing-for-the-Internet-of-Things.pdf,"… a fog node, which provides computing resources locally. On the … computing architecture in 
each fog node to provide flexible IoT services while maintaining user privacy: each user’s IoT …"
162,Fog computing for the internet of things: Security and privacy issues,https://www.researchgate.net/profile/Chunqiang_Hu/publication/314162879_Fog_Computing_for_the_Internet_of_Things_Security_and_Privacy_Issues/links/594924170f7e9b1d9b2765f8/Fog-Computing-for-the-Internet-of-Things-Security-and-Privacy-Issues.pdf,"… This research discussed how fog computing can improve multiple aspects in IoT applications. 
Fog is considered as a nontrivial extension of the cloud; therefore it’s inevitable that some …"
163,Federated learning-based computation offloading optimization in edge computing-supported internet of things,https://ieeexplore.ieee.org/iel7/6287639/8600701/08728285.pdf,"… of massive Internet of Things (IoT) devices. Hence, edge computing is emerged to … the 
edge computing-supported IoT system. After performing experiments on a use case, viz., …"
164,"The convergence and interplay of edge, fog, and cloud in the AI-driven Internet of Things (IoT)",https://www.sciencedirect.com/science/article/pii/S0306437921000776,"… The increasing need for supporting interaction between cloud and IoT led to Edge and Fog 
Computing (FC) in which computing and storage resources are located not only in the cloud …"
165,QoS provisioning framework for service-oriented internet of things (IoT),https://link.springer.com/article/10.1007/s10586-019-02945-x,"… computing. These models have offered great opportunities to improve IT industries and business 
processes through the convergence of cloud computing and internet of things (IoT). … IoT …"
166,On the interplay of Internet of Things and Cloud Computing: A systematic mapping study,https://www.academia.edu/download/94609310/j.comcom.2016.03.01220221121-1-1unyon9.pdf,"… on the integration of IoT and Cloud Computing paradigms; (ii) … on how to integrate IoT 
and Cloud Computing as well as … on the integration of IoT and Cloud Computing, this paper …"
167,A review on security challenges in internet of things (IoT),https://www.researchgate.net/profile/Kamran-Shaukat-Dar/publication/352267800_A_Review_on_Security_Challenges_in_Internet_of_Things_IoT/links/60dfcab8a6fdccb745fffeb2/A-Review-on-Security-Challenges-in-Internet-of-Things-IoT.pdf,"… is primarily a vision that dictates that everything should be interconnected over the Internet. 
IoT is … The IoT industry is flourishing since the number of computations that a computer can …"
168,Over-the-air computation for IoT networks: Computing multiple functions with antenna arrays,https://wrap.warwick.ac.uk/102844/1/WRAP-over-the-air-computation-IoT-networks-antenna-Chen-2018.pdf,"… computed functions than the individual messages. In this work, we study the computation of 
… -the-air using antenna arrays at both the IoT devices and the IoT access point (AP). The key …"
169,Emerging ontology formulation of optimized internet of things (IOT) services with cloud computing,https://link.springer.com/chapter/10.1007/978-981-15-0751-9_4,"… across the emerging computational intelligence as artificial intelligence in IOTs. It … computing 
playing a pivotal role in providing the optimized algorithms for the issues in cloud computing …"
170,Current state and prospects of edge computing within the Internet of Things (IoT) ecosystem,https://ijsra.net/sites/default/files/IJSRA-2024-0287.pdf,"The burgeoning growth of the Internet of Things (IoT) has prompted a paradigm shift in 
computing architectures, leading to the emergence and rapid evolution of edge computing. This …"
171,Cloud computing for iot,https://www.academia.edu/download/101651993/Internet_of_Things_IoT.pdf#page=39,"… Internet of Things (IoT) combined with cloud computing is an extensively stimulating technologies 
existing today. IoT is … in IoT often referred as Big Data that brings heaps of strain on the …"
172,Mobile phone computing and the internet of things: A survey,https://www.academia.edu/download/50332629/Kamilaris_mobileWoT_review.pdf,"… We define the domain of mobile computing and IoT/WoT as the research area that 
involves case studies, prototypes, demonstrations, applications and business cases of the …"
173,[BOOK][B] Distributed and cloud computing: from parallel processing to the internet of things,https://csis.pace.edu/~marchese/SE765/L5/Chapter_06-Mod_2_pt1.pdf,"… processing to distributed computing and the future Internet. … of parallel, distributed, and cloud 
computing systems. This book … study IoT, CPS, and their relationship to cloud computing in …"
174,A cooperative partial computation offloading scheme for mobile edge computing enabled Internet of Things,http://www.cssclab.cn/downloadfile/2018/A%20Cooperative%20Partial%20Computation%20Offloading%20Scheme%20for%20Mobile%20Edge%20Computing%20Enabled%20Internet%20of%20Things.pdf,"… In this paper, we devote to enable the latency sensitive applications to run on IoT UEs by 
implementing partial computation offloading. First, we consider the single user offloading …"
175,Cloud of things: integration of IoT with cloud computing,https://www.researchgate.net/profile/Imed-Romdhani/publication/281284409_book/links/55df3e0608ae6abe6e864ebe/book.pdf#page=80,"… Integration of Internet of Things with cloud computing is gaining importance, with the way … 
in ubiquitous computing world. Literally, everything is going to be connected to the Internet and …"
176,[HTML][HTML] The Internet of Things (IoT) in healthcare: Taking stock and moving forward,https://www.sciencedirect.com/science/article/pii/S2542660523000446,"… [48] analyze 162 studies to better understand the role of mobile computing in IoT-based 
healthcare systems. They argue that mobile computing increases IoT devices’ privacy and …"
177,The internet of things: a survey,https://www.academia.edu/download/47649087/2015_Li_-_The_internet_of_things-a_survey.pdf,"… between human and environment, human and machine, as well as ubiquitous computing. 
In the long term, the trend of IoT is the fusion of sensing and Internet; all of the networked …"
178,Integration of internet of things and cloud computing: a systematic survey,https://ietresearch.onlinelibrary.wiley.com/doi/pdfdirect/10.1049/iet-com.2019.0537,"… [Internet of Things (IoT) and cloud computing] influencing our lives in many ways as they will 
further be used and highlighted in the future of the Internet. The … on IoT and cloud computing …"
179,[HTML][HTML] Edge computing technologies for Internet of Things: a primer,https://www.sciencedirect.com/science/article/pii/S2352864817301335,"… achieved through consolidation, in which computing, storage, and network management … 
internet and Internet of Things (IoT) applications, the existing centralized cloud computing …"
180,[PDF][PDF] The internet of things (IoT) and its application domains,https://www.researchgate.net/profile/Dr-Yusuf-Perwej/publication/332374473_The_Internet_of_Things_IoT_and_its_Application_Domains/links/5cb245afa6fdcc1d49931068/The-Internet-of-Things-IoT-and-its-Application-Domains.pdf,"… applications are using at the edge of the network sensors accumulate data on a computing 
and communicating device and actuators to perform distinguished tasks controlled by these …"
181,[HTML][HTML] Internet of Things (IoT) and the energy sector,https://www.mdpi.com/1996-1073/13/2/494,"… Furthermore, we discuss enabling technologies of IoT, including cloud computing and 
different platforms for data analysis. Furthermore, we review challenges of deploying IoT in the …"
182,"iFogSim: A toolkit for modeling and simulation of resource management techniques in the Internet of Things, Edge and Fog computing environments",https://arxiv.org/pdf/1606.02007,"… In this paper, we introduced iFogSim to model and simulate IoT, Fog, and Edge computing 
environments. In particular, iFogSim allows investigation and comparison of resource …"
183,Securing fog computing for internet of things applications: Challenges and solutions,https://www.uwaterloo.ca/broadband-communications-research-lab/sites/default/files/uploads/documents/sfcfi.pdf,"… To support these features, fog computing is integrated into IoT to extend computing, storage 
and networking resources to the network edge. Unfortunately, it is confronted with various …"
184,NOMA-enabled mobile edge computing for Internet of Things via joint communication and computation resource allocations,https://ieeexplore.ieee.org/abstract/document/8895824/,"… the ST’s computation workloads. To study this problem, we formulate a joint optimization of 
the computation … in NB-IoT edge computing system,” IEEE Internet Things J., vol. 6, no. 3, pp. …"
185,An edge computing architecture in the internet of things,https://ieeexplore.ieee.org/abstract/document/8421152/,"… a framework for edge computing based on previous work on the IoT and cloud … edge 
computing architecture for the IoT. This architecture covers the whole scope of an edge computing …"
186,The role of cloud-MANET framework in the internet of things (IoT),https://arxiv.org/pdf/1902.09436,"… This research is a step forward in the field of MANET, cloud, and IoT in 5G … cloud computing 
for communicating in the MANET and internet of smart devices of the 5G network. The IoT …"
187,Assessment of the suitability of fog computing in the context of internet of things,https://ieeexplore.ieee.org/abstract/document/7286781/,"… computing paradigm and the conventional cloud computing paradigm in the context of the 
Internet of Things (IoT)… of the fog computing architecture to support the demands of IoT devices …"
188,Edge QoE: Computation offloading with deep reinforcement learning for Internet of Things,https://ieeexplore.ieee.org/abstract/document/9039641/,"… , we focus on QoE-oriented computation offloading in edge-enabled IoT [17]. In this article, … 
the computation offloading service can bring new user experience in edge-enabled IoT, we …"
189,Computation offloading and resource allocation for low-power IoT edge devices,https://www.academia.edu/download/73578936/WF-IOT-2017.pdf,"… Due to the limited bandwidth of the IoT gateways, … computation offloading in a local IoT 
network under bandwidth constraints. The existing bandwidth allocation and computation …"
